aX,aY,aZ,gX,gY,gZ
0.199,0.438,0.832,4.761,5.371,2.380
0.201,0.440,0.834,4.456,5.554,2.197
0.198,0.439,0.830,4.395,5.615,2.014
0.194,0.441,0.825,4.883,5.249,2.319
0.196,0.443,0.822,5.371,5.310,2.319
0.192,0.444,0.822,5.005,5.493,2.197
0.190,0.440,0.817,4.333,5.249,2.441
0.187,0.442,0.811,3.906,4.761,2.563
0.187,0.442,0.807,4.150,3.967,2.502
0.185,0.446,0.807,4.395,3.418,2.441
0.185,0.447,0.811,4.578,2.991,2.441
0.188,0.453,0.814,4.822,2.808,2.563
0.188,0.459,0.817,5.066,2.441,2.686
0.187,0.460,0.819,5.066,1.709,2.625
0.187,0.464,0.816,4.333,1.099,2.502
0.188,0.462,0.810,3.967,0.305,2.441
0.186,0.466,0.807,3.235,-0.305,2.563
0.186,0.473,0.807,2.563,-0.916,2.319
0.190,0.478,0.811,2.991,-1.221,2.563
-0.523,0.691,1.121,24.353,13.672,20.569
-0.487,0.798,1.168,26.489,27.954,24.780
-0.480,0.873,1.208,29.358,41.931,31.860
-0.476,0.909,1.233,33.081,50.537,39.185
-0.471,0.949,1.246,39.673,56.885,48.096
-0.455,0.966,1.274,49.988,60.730,56.885
-0.445,0.924,1.309,60.669,68.115,63.965
-0.415,0.842,1.339,72.937,77.271,71.228
-0.388,0.748,1.316,84.839,85.999,79.651
-0.347,0.642,1.457,95.703,90.759,88.074
-0.362,0.536,1.444,101.746,81.787,96.497
-0.291,0.421,1.443,110.352,87.891,99.609
-0.261,0.361,1.474,118.530,94.177,102.112
-0.240,0.284,1.515,128.784,97.107,105.164
-0.210,0.149,1.591,139.587,97.046,107.117
-0.173,0.086,1.616,142.944,90.332,109.314
-0.115,0.105,1.588,140.320,77.637,110.901
-0.031,0.129,1.564,136.475,64.758,113.159
0.064,0.110,1.471,134.521,51.514,117.371
0.154,0.027,1.344,130.676,38.696,119.568
0.195,-0.039,1.295,120.178,26.306,116.943
0.192,-0.129,1.204,106.567,15.137,113.770
0.230,-0.172,1.141,90.149,8.240,102.600
0.311,-0.184,1.035,78.308,7.263,92.224
0.440,-0.164,0.997,79.163,11.963,86.487
0.435,-0.219,0.852,87.402,16.968,86.914
0.557,-0.171,0.890,94.666,30.334,77.942
0.445,-0.245,0.765,101.501,35.095,76.782
0.670,-0.242,0.966,106.384,66.223,65.063
0.663,-0.235,1.022,104.431,70.862,60.974
0.737,-0.190,1.014,96.619,58.777,61.157
0.799,-0.230,1.009,83.252,40.344,62.927
0.862,-0.295,1.030,67.078,36.560,60.120
0.918,-0.339,1.011,46.753,34.546,55.298
0.952,-0.367,1.000,24.231,28.748,46.570
0.956,-0.377,0.956,4.944,16.907,37.964
0.948,-0.398,0.892,-4.211,1.465,30.396
0.934,-0.391,0.814,-1.160,-9.888,23.682
0.928,-0.400,0.738,7.446,-19.897,15.137
0.919,-0.442,0.682,16.418,-29.541,4.333
0.939,-0.474,0.699,27.405,-35.767,-5.310
0.935,-0.488,0.684,37.537,-48.218,-13.489
0.958,-0.490,0.646,45.593,-59.509,-23.315
0.983,-0.470,0.582,49.927,-65.125,-34.363
0.979,-0.416,0.551,55.359,-69.702,-42.786
0.942,-0.368,0.502,62.683,-72.449,-50.659
0.915,-0.339,0.426,72.754,-71.106,-56.152
0.894,-0.333,0.392,85.571,-68.054,-57.007
0.876,-0.325,0.363,96.680,-66.162,-55.237
0.851,-0.314,0.314,103.149,-67.078,-54.138
0.826,-0.322,0.275,105.835,-67.566,-53.772
0.774,-0.333,0.242,105.469,-65.247,-53.284
0.733,-0.385,0.271,98.877,-63.721,-52.246
0.690,-0.415,0.286,90.698,-61.890,-50.903
0.637,-0.437,0.306,83.679,-62.012,-49.805
0.627,-0.486,0.326,76.477,-64.697,-47.791
0.589,-0.516,0.306,72.876,-66.528,-45.776
0.556,-0.551,0.276,67.932,-70.923,-45.410
0.528,-0.556,0.215,66.711,-73.059,-46.631
0.502,-0.579,0.190,67.871,-72.937,-48.401
0.481,-0.584,0.179,67.017,-71.167,-50.903
0.457,-0.585,0.166,63.965,-67.627,-55.725
0.426,-0.568,0.164,56.763,-63.843,-63.354
0.389,-0.543,0.177,45.593,-60.547,-72.083
0.352,-0.501,0.189,35.645,-57.068,-79.041
0.323,-0.465,0.198,27.832,-55.420,-84.229
0.298,-0.421,0.184,21.790,-55.115,-87.524
0.280,-0.384,0.165,14.832,-56.335,-89.661
0.258,-0.351,0.145,6.653,-58.105,-91.736
0.236,-0.324,0.121,-1.099,-59.875,-94.543
0.204,-0.278,0.098,-8.606,-61.218,-98.511
0.165,-0.214,0.081,-15.869,-61.829,-103.271
0.125,-0.154,0.077,-23.376,-61.157,-107.666
0.090,-0.116,0.082,-32.654,-59.875,-112.183
0.048,-0.105,0.090,-43.762,-59.204,-117.737
0.010,-0.116,0.110,-53.528,-58.655,-122.803
-0.034,-0.100,0.134,-56.641,-57.739,-126.770
-0.086,-0.069,0.157,-52.917,-56.274,-130.188
-0.110,-0.034,0.137,-49.011,-54.810,-132.935
-0.115,0.006,0.098,-48.889,-54.016,-135.071
-0.136,0.042,0.090,-51.392,-53.345,-136.658
-0.155,0.126,0.058,-54.504,-49.316,-136.292
-0.161,0.259,0.036,-53.711,-40.955,-132.629
-0.191,0.352,0.076,-48.035,-29.846,-127.441
-0.247,0.393,0.134,-42.542,-16.235,-121.826
-0.321,0.429,0.240,-40.833,-3.296,-116.272
-0.408,0.468,0.401,-42.175,7.812,-111.633
-0.451,0.476,0.517,-48.279,17.090,-107.971
-0.455,0.484,0.583,-57.495,21.667,-104.675
-0.441,0.503,0.638,-63.599,22.705,-101.318
-0.409,0.504,0.680,-62.500,23.560,-96.436
-0.378,0.520,0.689,-58.350,25.330,-89.172
-0.368,0.558,0.673,-52.979,27.954,-81.665
-0.390,0.607,0.692,-45.471,32.349,-75.562
-0.456,0.632,0.740,-37.720,39.551,-69.824
-0.533,0.638,0.819,-35.339,48.523,-63.904
-0.579,0.652,0.915,-41.321,57.373,-58.350
-0.572,0.676,0.998,-51.086,64.819,-52.246
-0.557,0.680,1.071,-57.373,69.580,-44.556
-0.533,0.661,1.129,-59.204,72.021,-37.354
-0.498,0.651,1.141,-58.960,72.205,-32.227
-0.465,0.674,1.133,-59.570,71.045,-28.931
-0.466,0.687,1.077,-57.190,71.960,-26.428
-0.479,0.719,1.077,-52.612,72.144,-22.888
-0.516,0.766,1.038,-49.255,68.848,-18.188
-0.576,0.771,1.021,-41.199,71.228,-8.850
-0.562,0.848,1.000,-28.687,86.365,1.038
-0.429,0.590,1.165,-6.165,108.032,18.311
-0.433,0.556,1.472,-1.953,103.149,15.503
-0.517,0.584,1.582,-16.785,57.190,31.067
-0.500,0.551,1.639,-21.362,41.931,48.218
-0.319,0.339,1.596,-25.208,55.786,54.871
-0.367,0.244,1.752,-38.818,55.054,41.687
-0.403,0.315,1.679,-48.828,34.241,39.612
-0.363,0.311,1.619,-38.147,23.804,49.744
-0.355,0.245,1.582,-22.583,22.156,55.664
-0.319,0.202,1.550,-13.000,25.391,58.838
-0.295,0.161,1.533,-5.737,30.334,62.988
-0.254,0.099,1.535,2.930,33.020,67.993
0.058,-0.525,1.417,-74.280,0.122,-19.043
0.055,-0.460,1.459,-85.632,-5.859,-28.381
0.037,-0.372,1.502,-94.116,-13.855,-37.842
0.023,-0.277,1.512,-99.976,-22.705,-45.715
0.011,-0.194,1.501,-103.638,-31.189,-51.880
-0.008,-0.110,1.487,-107.117,-39.429,-56.885
-0.027,-0.002,1.484,-110.657,-46.326,-60.852
-0.044,0.085,1.455,-115.112,-52.979,-65.002
-0.061,0.167,1.450,-122.742,-56.946,-71.838
-0.078,0.256,1.422,-132.263,-62.134,-78.247
-0.101,0.358,1.379,-140.747,-68.970,-82.947
-0.119,0.460,1.341,-146.545,-73.120,-86.975
-0.148,0.573,1.294,-150.146,-75.745,-88.684
-0.162,0.658,1.286,-153.870,-75.562,-88.745
-0.159,0.775,1.265,-162.720,-74.280,-90.759
-0.271,1.008,1.272,-171.753,-77.881,-91.675
-0.004,1.373,1.527,-158.081,-62.134,-74.463
-0.363,1.023,1.253,-130.554,-106.140,-49.194
-0.255,1.068,1.159,-149.536,-98.389,-60.120
-0.172,1.096,1.037,-186.646,-93.018,-73.364
-0.184,1.129,0.921,-200.317,-99.304,-78.369
-0.168,1.176,0.710,-192.444,-98.816,-82.153
-0.167,1.370,0.514,-174.866,-80.750,-85.144
-0.172,1.566,0.383,-147.339,-58.655,-75.073
-0.223,1.662,0.341,-115.356,-49.988,-52.612
-0.241,1.674,0.277,-98.633,-53.040,-30.762
-0.233,1.673,0.164,-102.600,-62.073,-14.587
-0.222,1.656,0.036,-114.319,-74.097,-1.587
-0.216,1.623,-0.052,-119.751,-83.374,10.559
-0.225,1.563,-0.048,-119.141,-87.524,22.278
-0.228,1.491,-0.031,-118.408,-84.473,31.433
-0.223,1.409,-0.016,-117.432,-77.087,36.987
-0.185,1.360,-0.031,-109.619,-70.801,41.321
-0.158,1.356,-0.054,-92.041,-66.223,45.410
-0.143,1.359,-0.053,-67.444,-61.646,49.683
-0.128,1.339,-0.028,-42.969,-58.350,53.284
-0.128,1.333,-0.040,-23.376,-61.951,56.335
-0.129,1.344,-0.096,-8.240,-67.566,60.547
-0.122,1.340,-0.170,4.700,-70.190,65.979
-0.110,1.314,-0.247,15.747,-68.359,72.388
-0.100,1.271,-0.297,24.719,-63.660,79.346
-0.083,1.240,-0.323,30.457,-58.350,86.365
-0.082,1.207,-0.334,34.241,-55.725,93.933
-0.077,1.173,-0.354,37.720,-52.551,100.525
-0.063,1.114,-0.362,41.321,-47.913,107.483
-0.067,1.026,-0.329,43.762,-48.157,113.159
-0.046,0.958,-0.346,42.847,-52.063,117.432
-0.035,0.886,-0.386,39.917,-49.011,119.690
-0.013,0.806,-0.441,38.757,-39.612,122.925
-0.007,0.698,-0.445,42.114,-31.128,125.549
-0.002,0.661,-0.429,42.603,-17.578,123.535
0.008,0.632,-0.424,44.800,-1.892,125.122
0.013,0.573,-0.397,52.551,10.437,130.066
0.024,0.485,-0.354,57.251,17.578,132.263
0.033,0.415,-0.345,51.880,21.118,132.080
0.048,0.385,-0.372,35.583,39.734,132.141
0.093,0.267,-0.355,36.255,51.147,132.751
0.114,0.221,-0.340,37.659,60.608,131.592
0.137,0.190,-0.320,37.659,69.397,129.517
0.155,0.168,-0.289,37.354,78.430,127.075
0.195,0.147,-0.270,36.743,88.135,125.977
0.226,0.124,-0.233,35.645,96.863,125.061
0.257,0.096,-0.196,32.532,104.553,124.146
0.287,0.068,-0.140,27.405,110.901,122.925
0.311,0.057,-0.068,21.790,115.845,121.887
0.321,0.045,-0.007,16.052,118.530,120.361
0.331,0.007,0.030,9.399,120.850,118.225
0.333,-0.037,0.048,1.160,122.131,115.479
0.337,-0.062,0.044,-7.629,123.779,111.633
0.351,-0.056,0.030,-14.038,128.113,107.056
0.364,-0.033,0.049,-15.747,136.719,102.112
0.370,-0.025,0.115,-13.000,148.132,98.755
0.391,-0.024,0.198,-10.132,160.461,96.497
0.407,-0.027,0.295,-8.484,171.387,94.666
0.410,-0.039,0.417,-7.629,180.969,92.468
0.412,-0.087,0.555,-8.179,187.622,88.928
0.427,-0.146,0.668,-10.925,189.270,84.167
0.428,-0.173,0.780,-15.564,186.890,77.209
0.423,-0.194,0.873,-19.287,183.899,68.481
0.426,-0.209,0.945,-19.836,180.847,59.692
0.420,-0.216,1.004,-14.648,177.551,51.819
0.406,-0.234,1.062,-4.028,176.025,44.800
0.397,-0.279,1.127,11.536,174.194,38.391
0.388,-0.292,1.150,30.334,170.288,31.799
0.383,-0.320,1.131,50.842,165.222,27.893
0.402,-0.430,1.153,67.627,158.752,24.658
0.427,-0.566,1.205,75.623,149.414,16.663
0.429,-0.601,1.277,81.543,137.146,2.869
0.452,-0.616,1.328,95.520,123.169,-12.939
0.338,-0.628,1.409,119.202,106.445,-32.532
0.355,-0.443,1.360,142.151,103.149,-54.321
0.358,-0.337,1.397,169.434,112.488,-64.148
0.377,-0.295,1.384,187.439,112.671,-68.115
0.409,-0.306,1.392,186.707,108.398,-69.885
0.365,-0.081,1.504,166.992,95.825,-71.350
0.437,-0.043,1.544,157.898,64.636,-49.255
0.318,-0.536,1.556,151.672,21.362,-41.687
0.356,-0.578,1.568,91.980,22.949,-88.440
0.350,-0.328,1.850,17.883,42.419,-130.798
0.510,-0.062,1.752,-8.545,59.937,-132.324
0.314,-0.115,1.880,8.484,33.936,-114.319
0.331,-0.130,1.874,5.066,4.883,-108.154
0.321,-0.099,1.966,-27.405,0.610,-116.028
0.240,0.110,2.147,-67.383,1.099,-129.761
0.234,0.197,2.189,-91.248,7.202,-134.277
0.088,0.216,2.343,-108.276,-9.949,-142.090
0.044,0.394,2.343,-134.644,-34.241,-151.672
0.099,0.455,2.253,-143.188,-53.345,-148.254
-0.165,0.571,1.627,-129.578,-94.543,-140.137
-0.333,0.389,1.984,-91.553,-120.178,-120.789
-0.131,0.531,1.641,-80.139,-128.052,-133.362
-0.260,0.586,1.521,-57.434,-104.370,-135.010
-0.297,0.678,1.408,-19.226,-82.275,-129.822
-0.313,0.760,1.400,19.226,-54.871,-121.521
-0.345,0.837,1.359,48.828,-40.161,-113.098
-0.360,0.908,1.299,65.369,-30.823,-105.347
-0.370,0.937,1.227,71.594,-27.466,-95.276
-0.400,0.920,1.154,69.458,-31.860,-84.717
-0.405,0.867,1.063,59.570,-37.109,-75.317
-0.388,0.748,0.897,29.663,-38.330,-59.814
-0.411,0.701,0.928,15.625,-34.241,-54.688
-0.328,0.635,0.969,4.272,-27.466,-50.110
-0.358,0.589,0.768,-3.113,-30.212,-45.532
-0.332,0.567,0.776,-3.601,-21.118,-39.917
-0.327,0.573,0.761,0.488,-11.719,-35.339
-0.321,0.547,0.782,10.986,-9.644,-27.893
-0.296,0.524,0.791,20.020,-5.554,-23.254
-0.283,0.521,0.799,24.414,-3.418,-19.226
-0.277,0.505,0.801,28.137,-3.296,-14.954
-0.247,0.503,0.792,30.823,-2.930,-10.925
-0.231,0.488,0.794,31.982,-4.578,-6.958
-0.212,0.465,0.788,29.480,-7.446,-3.906
-0.193,0.439,0.777,24.170,-10.132,-1.526
-0.167,0.408,0.760,19.348,-11.108,0.549
-0.141,0.369,0.760,15.503,-9.399,2.563
-0.123,0.331,0.775,14.893,-6.836,5.066
-0.104,0.302,0.809,16.724,-3.601,7.568
-0.095,0.278,0.833,18.799,-2.197,9.033
-0.085,0.261,0.860,19.409,-1.221,9.521
-0.070,0.246,0.885,19.409,-0.610,9.827
-0.077,0.231,0.889,19.226,-2.747,10.315
-0.068,0.221,0.888,18.738,-3.723,10.376
-0.061,0.214,0.889,17.578,-3.601,9.521
-0.062,0.194,0.894,17.517,-4.333,9.338
-0.057,0.174,0.888,16.174,-4.028,9.399
-0.044,0.160,0.894,13.123,-3.235,9.094
-0.042,0.149,0.893,9.644,-4.822,8.362
-0.044,0.141,0.896,6.775,-5.920,7.202
-0.042,0.145,0.898,4.150,-5.371,6.042
-0.042,0.142,0.899,3.296,-4.883,5.432
-0.042,0.139,0.906,4.822,-4.150,5.371
-0.043,0.137,0.920,6.592,-3.052,5.188
-0.050,0.134,0.938,6.714,-2.441,4.395
-0.056,0.135,0.949,5.005,-2.197,3.479
-0.060,0.137,0.947,3.235,-2.319,2.686
-0.066,0.136,0.944,2.197,-2.258,2.197
-0.073,0.135,0.939,2.136,-1.892,1.953
-0.077,0.138,0.933,3.235,-1.587,1.404
-0.082,0.147,0.926,4.639,-1.038,1.038
-0.088,0.151,0.932,6.104,-0.610,0.977
-0.094,0.153,0.935,6.958,-0.122,0.977
-0.095,0.154,0.936,7.080,0.244,0.793
-0.099,0.156,0.941,7.080,0.854,0.793
-0.107,0.155,0.958,7.629,1.282,1.099
-0.110,0.151,0.975,7.507,1.709,1.038
-0.114,0.152,0.984,5.554,1.343,0.793
-0.118,0.164,0.987,3.296,0.549,0.427
-0.122,0.170,0.994,1.709,-0.061,0.305
-0.125,0.168,0.987,0.671,-0.610,0.305
-0.125,0.172,0.972,0.122,-1.343,0.122
-0.124,0.177,0.961,0.488,-1.526,0.366
-0.125,0.176,0.958,1.160,-1.343,0.854
-0.121,0.177,0.959,2.258,-1.221,1.099
-0.122,0.177,0.969,3.540,-0.854,1.404
-0.125,0.175,0.980,4.395,-0.549,1.770
-0.125,0.177,0.979,5.005,-1.099,1.953
-0.122,0.179,0.976,5.005,-1.526,2.075
-0.116,0.174,0.970,4.578,-1.892,2.258
-0.115,0.177,0.959,4.089,-2.075,2.319
-0.112,0.181,0.952,4.028,-2.441,2.380
-0.112,0.187,0.944,4.639,-2.319,2.930
-0.109,0.183,0.944,5.249,-2.136,3.601
-0.106,0.175,0.943,4.883,-1.831,4.150
-0.102,0.172,0.940,3.967,-1.831,4.578
-0.096,0.166,0.939,3.174,-2.014,4.883
-0.093,0.162,0.934,2.258,-2.075,5.310
-0.091,0.159,0.928,1.892,-1.831,5.493
-0.089,0.153,0.924,2.441,-1.648,5.798
-0.087,0.144,0.926,3.662,-1.282,5.920
-0.086,0.143,0.931,4.944,-0.732,5.981
-0.087,0.145,0.931,5.371,-0.305,5.676
-0.086,0.143,0.923,4.517,-0.610,5.249
-0.086,0.146,0.922,3.845,-0.732,5.188
-0.088,0.146,0.925,3.235,-0.427,5.127
-0.084,0.138,0.928,2.563,-0.122,5.432
-0.085,0.128,0.933,1.587,-0.427,5.554
-0.083,0.125,0.939,0.732,-0.610,5.249
-0.083,0.125,0.940,0.305,-0.793,5.005
-0.081,0.125,0.938,0.000,-0.916,4.639
-0.080,0.125,0.935,0.061,-0.916,4.211
-0.081,0.126,0.934,0.122,-0.793,3.784
-0.083,0.129,0.939,0.610,-0.671,3.540
-0.083,0.126,0.940,1.343,-0.244,3.357
-0.086,0.125,0.937,1.709,-0.610,3.052
-0.087,0.133,0.932,1.404,-0.854,2.380
-0.086,0.147,0.925,0.671,-0.916,1.770
-0.090,0.161,0.916,0.000,-1.343,1.282
-0.092,0.173,0.904,-0.671,-1.282,1.221
-0.098,0.181,0.894,-0.305,-1.038,1.587
-0.100,0.193,0.887,0.854,-0.610,2.197
-0.103,0.205,0.885,2.075,-0.427,2.991
-0.114,0.224,0.890,2.075,0.183,3.662
-0.117,0.242,0.897,0.916,1.587,4.150
-0.130,0.248,0.899,-0.610,1.404,4.883
-0.150,0.247,0.900,-2.441,0.549,5.371
-0.187,0.258,0.887,-4.578,-0.244,4.944
-0.220,0.291,0.865,-5.676,2.258,4.211
-0.261,0.332,0.873,-4.700,6.042,3.601
-0.331,0.376,0.900,-2.136,6.836,3.479
-0.406,0.456,0.907,-1.709,6.409,2.869
-0.449,0.573,0.914,-4.211,10.132,2.136
-0.567,0.688,0.937,-6.104,10.071,2.380
-0.651,0.837,0.925,-7.996,10.681,4.211
-0.700,1.021,0.927,-13.306,14.893,6.836
-0.727,1.223,0.916,-21.606,18.250,11.902
-0.717,1.397,0.911,-29.724,25.330,22.156
-0.720,1.508,0.915,-34.729,37.842,36.377
-0.599,1.561,1.035,-31.982,57.739,52.734
-0.587,1.408,1.196,-19.043,63.049,73.120
-0.473,1.286,1.332,-7.996,78.613,90.515
-0.399,1.147,1.478,2.136,96.375,108.643
-0.296,1.018,1.643,12.085,107.239,123.230
-0.202,0.923,1.751,20.264,110.107,137.634
-0.132,0.794,1.786,27.649,97.412,154.175
-0.046,0.674,1.782,26.245,83.435,166.016
0.010,0.578,1.755,17.578,73.547,174.255
0.060,0.462,1.751,11.841,66.772,181.335
0.110,0.336,1.786,11.108,58.899,187.256
0.198,0.171,1.804,15.198,42.725,191.284
0.273,0.112,1.826,22.888,36.743,190.125
0.299,0.039,1.776,30.640,24.902,191.101
0.350,-0.053,1.686,36.011,14.526,187.988
0.366,-0.096,1.587,36.255,6.104,177.795
0.381,-0.119,1.463,35.645,0.549,166.321
0.406,-0.147,1.335,35.828,1.892,155.640
0.441,-0.208,1.210,38.513,8.972,144.104
0.427,-0.272,1.111,41.626,16.541,130.798
0.463,-0.281,1.021,49.561,36.011,120.056
0.500,-0.288,1.031,70.068,57.068,113.831
0.500,-0.332,1.055,91.797,52.734,109.802
0.519,-0.355,0.992,99.731,30.396,103.149
0.551,-0.429,0.943,88.684,6.287,95.947
0.533,-0.466,1.025,68.237,-15.320,78.918
0.536,-0.443,0.951,43.884,-26.001,65.979
0.589,-0.481,0.936,38.940,-0.854,55.054
0.598,-0.538,0.878,50.964,33.325,41.687
0.576,-0.416,0.895,69.397,60.669,33.752
0.725,-0.477,0.806,91.187,63.965,37.720
0.808,-0.465,0.815,85.571,19.287,25.513
0.682,-0.423,0.864,42.969,-71.228,7.507
0.670,-0.363,0.729,18.555,-109.375,1.160
0.723,-0.358,0.605,12.024,-102.661,-5.249
0.719,-0.344,0.600,8.972,-86.243,-19.043
0.708,-0.366,0.579,7.751,-73.975,-32.654
0.716,-0.372,0.518,9.155,-65.125,-43.762
0.716,-0.370,0.500,16.785,-56.335,-52.612
0.696,-0.365,0.530,23.376,-48.706,-59.082
0.692,-0.332,0.550,23.437,-46.570,-63.049
0.684,-0.268,0.530,19.775,-52.734,-64.941
0.678,-0.230,0.529,17.822,-62.683,-65.674
0.669,-0.222,0.552,18.494,-71.655,-64.758
0.666,-0.241,0.565,19.897,-76.721,-64.270
0.658,-0.271,0.537,19.165,-78.430,-65.918
0.636,-0.289,0.500,17.761,-78.430,-69.824
0.598,-0.298,0.477,21.606,-77.393,-73.242
0.559,-0.309,0.479,30.518,-76.599,-75.745
0.521,-0.315,0.494,37.964,-78.552,-77.576
0.487,-0.317,0.483,40.894,-81.848,-79.468
0.449,-0.313,0.455,39.368,-84.412,-81.665
0.417,-0.323,0.426,35.828,-84.839,-84.534
0.388,-0.337,0.395,31.311,-84.045,-88.196
0.359,-0.343,0.381,25.757,-82.031,-92.041
0.333,-0.337,0.376,21.240,-79.346,-96.497
0.303,-0.329,0.376,18.250,-77.698,-101.501
0.280,-0.305,0.369,16.052,-77.820,-106.567
0.253,-0.280,0.349,14.404,-79.407,-111.023
0.226,-0.245,0.319,14.221,-81.909,-115.356
0.204,-0.196,0.273,14.648,-84.778,-119.202
0.172,-0.147,0.229,12.817,-87.952,-122.498
0.153,-0.097,0.159,7.935,-90.210,-125.916
0.131,-0.046,0.077,2.258,-92.102,-129.333
0.099,0.020,0.001,-2.991,-92.041,-132.690
0.062,0.107,-0.073,-7.507,-88.623,-135.986
0.014,0.202,-0.134,-11.658,-82.336,-138.611
-0.033,0.275,-0.170,-16.418,-73.914,-140.137
-0.076,0.323,-0.188,-22.949,-64.636,-140.747
-0.128,0.383,-0.186,-30.212,-54.810,-142.273
-0.165,0.460,-0.182,-35.278,-44.189,-143.616
-0.196,0.559,-0.156,-36.255,-32.837,-143.738
-0.217,0.657,-0.110,-35.217,-22.339,-142.639
-0.239,0.714,-0.069,-35.828,-13.916,-139.771
-0.257,0.782,-0.061,-39.307,-7.385,-136.169
-0.267,0.857,-0.056,-38.513,-0.305,-131.042
-0.274,0.895,-0.007,-29.785,9.216,-123.474
-0.279,0.902,0.062,-21.667,19.348,-115.540
-0.270,0.922,0.114,-23.437,27.649,-109.131
-0.296,0.941,0.153,-32.654,33.264,-103.882
-0.342,0.958,0.218,-42.419,37.903,-100.037
-0.358,1.007,0.281,-48.950,43.274,-96.619
-0.365,1.097,0.363,-51.270,49.255,-92.163
-0.376,1.189,0.457,-46.875,54.871,-87.463
-0.367,1.276,0.532,-38.513,60.059,-80.811
-0.365,1.348,0.593,-32.654,63.904,-72.327
-0.394,1.373,0.645,-30.762,67.261,-63.110
-0.452,1.359,0.663,-32.349,69.214,-53.162
-0.440,1.363,0.655,-39.917,73.730,-45.898
-0.490,1.411,0.636,-49.866,80.994,-36.865
-0.499,1.347,0.678,-54.993,83.557,-30.457
-0.524,1.399,0.733,-64.270,87.463,-28.748
-0.544,1.459,0.798,-61.584,85.205,-15.808
-0.541,1.475,0.925,-48.035,81.665,-1.099
-0.544,1.512,0.769,-29.968,83.435,21.973
-0.347,1.214,1.592,-8.118,95.398,32.104
-0.564,1.074,1.815,-20.874,16.663,21.912
-0.519,1.152,1.533,-35.339,17.883,40.283
-0.433,0.986,1.504,-25.330,53.711,52.185
-0.443,0.849,1.547,-15.991,65.674,49.805
-0.445,0.844,1.562,-12.329,63.904,47.729
-0.461,0.862,1.546,-8.850,57.556,51.392
-0.451,0.824,1.566,-5.737,56.458,57.983
-0.419,0.739,1.635,-3.113,61.829,64.758
-0.368,0.603,1.742,0.244,67.871,70.618
-0.307,0.443,1.820,2.808,69.397,74.646
-0.254,0.315,1.846,3.723,65.979,75.317
-0.216,0.207,1.836,5.432,58.289,72.815
-0.182,0.166,1.759,7.385,47.058,66.772
-0.172,0.142,1.675,13.489,37.781,64.575
-0.154,0.092,1.605,20.874,30.396,63.110
-0.122,0.050,1.512,24.597,24.902,61.279
-0.091,0.015,1.435,26.489,20.874,59.387
-0.069,-0.012,1.354,27.100,16.968,56.152
-0.050,-0.028,1.288,27.222,14.221,52.612
-0.052,-0.025,1.235,29.358,13.611,50.171
-0.068,-0.093,1.272,34.607,13.733,48.279
0.049,-0.132,1.226,35.095,17.395,40.833
0.039,-0.115,1.232,35.278,24.414,32.532
0.032,-0.101,1.270,41.748,19.531,28.442
0.047,-0.104,1.225,46.021,8.179,25.879
0.066,-0.083,1.152,39.246,0.793,20.569
0.070,-0.041,1.068,28.442,-4.333,13.916
0.060,0.000,1.000,21.606,-8.179,8.301
0.049,0.044,0.946,18.066,-9.888,4.395
0.041,0.079,0.904,14.771,-9.338,1.709
0.029,0.105,0.875,11.108,-8.484,-0.183
0.020,0.130,0.849,6.958,-7.812,-1.587
0.003,0.157,0.835,3.845,-7.202,-2.930
-0.014,0.187,0.826,2.197,-6.287,-4.333
0.156,-0.530,1.802,-55.420,-0.916,-0.488
0.191,-0.617,1.891,-66.040,-11.108,-10.376
0.171,-0.605,1.872,-77.698,-31.006,-24.353
0.132,-0.522,1.781,-88.013,-53.284,-40.222
0.067,-0.448,1.649,-91.858,-72.937,-54.504
0.019,-0.362,1.502,-89.111,-85.144,-64.880
-0.044,-0.253,1.424,-81.787,-89.600,-71.594
-0.087,-0.157,1.361,-72.388,-90.088,-77.515
-0.152,-0.074,1.337,-65.613,-87.891,-83.923
-0.193,0.042,1.359,-63.049,-84.961,-89.355
-0.241,0.148,1.421,-62.988,-86.487,-92.407
-0.283,0.230,1.495,-66.284,-90.759,-94.727
-0.300,0.330,1.516,-75.867,-97.412,-96.985
-0.310,0.402,1.502,-89.661,-105.408,-99.365
-0.308,0.496,1.502,-105.347,-113.403,-100.769
-0.091,0.738,1.491,-112.122,-107.727,-91.980
-0.326,0.696,1.399,-103.882,-134.399,-75.928
-0.180,0.878,1.239,-117.676,-144.836,-79.590
-0.166,1.186,1.118,-139.709,-133.972,-90.149
-0.168,1.414,0.989,-139.160,-122.375,-91.248
-0.248,1.672,0.739,-130.554,-106.323,-89.417
-0.273,1.968,0.576,-118.225,-79.834,-83.557
-0.309,2.203,0.463,-94.971,-54.138,-66.284
-0.341,2.240,0.445,-65.857,-46.936,-40.039
-0.300,2.183,0.327,-55.115,-59.692,-15.930
-0.262,2.094,0.183,-67.688,-76.294,4.578
-0.239,1.940,0.067,-87.524,-91.980,22.705
-0.238,1.756,0.002,-104.553,-100.830,36.560
-0.249,1.626,-0.034,-115.662,-99.060,44.189
-0.256,1.535,-0.046,-115.112,-86.548,48.584
-0.250,1.507,-0.032,-87.097,-55.603,54.810
-0.236,1.516,-0.122,-67.444,-44.800,60.913
-0.214,1.461,-0.161,-47.974,-36.377,67.383
-0.174,1.387,-0.167,-34.180,-31.128,73.547
